premise,hypothesis,label
The guy wearing sunglasses and a hat is talking into a microphone.,The guy is singing.,2
The guy is wearing sunglasses and a hat using a microphone.,The guy is singing.,1
This picture depicts looking up at the sky.,A rock climber is being watched.,2
This picture depicts looking up at someone.,A rock climber is being watched.,1
An aged long grey haired woman is looking into a camera while the inside of her hut is shown.,A woman with long grey hair looks at the camera while the inside of her hut is shown.,0
An aged man is looking into the camera while the inside of his hut is shown.,A woman with long grey hair looks at the camera while the inside of her hut is shown.,2
"A man wearing a colorful wetsuit, is in a deep blue body of water.",The man in the colorful wetsuit is surfing outdoors.,1
"A man wearing a colorful wetsuit, stands near a deep blue body of water.",The man in the colorful wetsuit is surfing outdoors.,2
A woman dropped scarf as she is getting off her bike looking at the area. ,woman dropped ring,2
A woman dropped ring as she is getting off her bike looking at the area. ,woman dropped ring,0
Group of people videotaping the football game at Old Trafford.,people are watching a football game at a stadium,0
Group of people videotaping at Old Trafford. ,people are watching a football game at a stadium,1
"A man with a beard sleeps in a chair, computer banks next to him.",A man sleeps in front of computers.,2
"A man with a beard sleeps in a chair, computer banks near him.",A man sleeps in front of computers.,1
A man on a horse in front of brush and woods.,A man enjoys a day in the woods with his horse.,0
A frowning man on a horse in front of brush and woods.,A man enjoys a day in the woods with his horse.,2
"A man in jeans, a t-shirt, and a baseball cap is jumping on a wooden floor.",There is a man lying on the floor.,2
"A man in jeans, a t-shirt, and a baseball cap is lying down.",There is a man lying on the floor.,1
Two asian females go skiing.,Two people are walking.,2
Two asian females are seen.,Two people are walking.,1
The lady is appropriately dressed for her wedding.,A woman is dressed in her wedding gown.,0
The lady is appropriately dressed for a funeral.,A woman is dressed in her wedding gown.,2
A girl is kicking a soccer ball in the grass.,A girl is playing soccer with a friend,0
A girl is kicking a vase in the grass.,A girl is playing soccer with a friend,2
A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a magazine.,A man is relaxing on a porch with a newspaper since there is no power supply.,2
A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a newspaper since there is no power supply.,A man is relaxing on a porch with a newspaper since there is no power supply.,0
"Young men and women sit at a plastic table on which several partially-drunk waters have been placed; the picture is interrupted by an outstretched hand, colored green in the odd light of the wood-paneled interior.",young men and women are sitting at a plastic table sober,0
"Young men and women sit at a table on which several partially-drunk beverages have been placed; the picture is interrupted by an outstretched hand, colored green in the odd light of the wood-paneled interior.",young men and women are sitting at a plastic table sober,1
This is an old woman in the chair at a reception posing for the camera.,An old woman is sitting indoors.,0
This is an old woman in the chair posing for the camera.,An old woman is sitting indoors.,1
Female players competing to win.,The girls are playing hockey.,1
Female hockey players competing to win.,The girls are playing hockey.,0
A construction worker leaning against the post hammering nails.,A construction worker is diligently hammering some nails.,0
A construction worker leaning against a post using his hammer.,A construction worker is diligently hammering some nails.,1
A small girl dressed in a white smock with pink balloons may be holding something.,The child is holding noting.,1
A small girl dressed in a white smock with pink balloons is holding noting.,The child is holding noting.,0
Train operator washing a stopped train.,A man is inspecting a train.,2
Male train operator inspecting a stopped train. ,A man is inspecting a train.,0
Two children smiling and running in park playing tag.,Two children are playing tag in the park,0
Two children smiling and running on grass.,Two children are playing tag in the park,1
A baby girl holding a toy while the cat watches the baby.,The cat watches the baby,0
A baby girl holding a toy while the cat tries to eat the toy.,The cat watches the baby,2
A shirtless man smiles at a baby he's carrying in a sling.,The man is wearing a shirt.,2
A man smiles at a baby he's carrying in a sling.,The man is wearing a shirt.,1
A tall man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.,A man wearing glasses reads a book on an outdoor bench.,1
A woman with parted hair and wearing glasses is seated indoors on a bench where he is reading.,A man wearing glasses reads a book on an outdoor bench.,2
Two dogs go down the road.,The animals are running.,1
Two dogs sit by the road.,The animals are running.,2
A child wearing a bright orange shirt hiding behind a snow fort.,The young child is in the snow.,1
A young child wearing a bright orange shirt hiding behind a sand castle.,The young child is in the snow.,2
The little  boy is playing in an open field of hay.,The little boy was flying his toy airplane in the open field.,1
Th little boy is flying a toy airplane in an open field of hay.,The little boy was flying his toy airplane in the open field.,2
A little girl holding a camera.,The girl has a camera.,1
A big man holding a camera.,The girl has a camera.,2
An young woman wearing a blue button shirt over a white shirt drops the microphone from her right hand.,A young woman holding something.,2
A young woman wearing a blue button shirt over a white shirt holds a microphone in her right hand.,A young woman holding something.,0
A older man holds an object and is looking at two young girls that are outside.,A group rests at a table.,1
A older man holds an object and is looking at two dancing young girls that sat across from him at a table that is outside.,A group rests at a table.,2
"A man sleeping as one man with a bike, and another man in the background are pictured.",A man is sleeping on the sidewalk while a man walks by.,1
"A man sleeping as one man with a bike, and another man in the background walk by.",A man is sleeping on the sidewalk while a man walks by.,0
Two people are sitting while wearing hats and shades.,Two people are sitting naked.,1
Two people sitting are sitting naked  in hats and shades.,Two people are sitting naked.,0
one male and one female are playing instruments.,The two people are inside a house.,1
one male and one female are playing instruments in the house on the street.,The two people are inside a house.,0
There are two teams competing in a volleyball game.,Many women are playing a volleyball match.,1
There are no teams competing in a women's volleyball game.,Many women are playing a volleyball match.,2
A scooter is shown gliding through the water with a person standing on it.,A person in a wetsuit is surfing.,2
A surfboard is shown through the water with a person standing on it.,A person in a wetsuit is surfing.,0
Three men in casual dress sitting on a stone wall with two more standing near.,There are five men in the group.,0
Some men in casual dress sitting on a stone wall with one more standing near.,There are five men in the group.,1
Two pairs of boys and girls throw bowling balls down lane.,Two boys are bowling with two girls.,0
Two boys throw pin balls down lane.,Two boys are bowling with two girls.,2
A man in a wetsuit plans to ride a surfboard on a wave with a bright sun and blue sky in the background. ,The man is at the beach,0
A man wearing a wetsuit plans to ride a skateboard on a rink with a bright sun and blue sky in the background. ,The man is at the beach,2
Female sign holders take refuge and sing under umbrellas during a rainstorm.,A group of people are singing.,0
Female sign holders take refuge and make music under umbrellas during a rainstorm.,A group of people are singing.,1
A girl in a mostly red uniform is playing with ball.,A girl in mostly red is playing basketball.,1
A girl in a mostly red uniform is playing basketball.,A girl in mostly red is playing basketball.,0
A group of men in safety suits are on a damaged boat near a bridge.,The boat was sinking.,1
A group of men in safety suits are on a sinking boat near a bridge.,The boat was sinking.,0
People are performing in front of an audience.,The people are playing music.,1
Actors are performing in front of an audience.,The people are playing music.,2
An Asian couple are getting married in a classical attire while four people spectate.,The couple is dressed in classic wedding attire.,0
An Asian couple are getting married in a night suit attire while four people spectate.,The couple is dressed in classic wedding attire.,2
A girl in a mostly white uniform is playing baseball.,A girl in mostly navy blue is playing baseball.,2
A girl holding a bat is playing baseball. ,A girl in mostly navy blue is playing baseball.,1
Two people sitting on stone stairs.,Some humans standing,2
Two people are on stone stairs.,Some humans standing,1
One of the members of SLAYER playing a black acoustic bass in front of a white background.,A musician with a well-known group is using their musical skills.,2
One of the members of KISS playing a white electric guitar in front of a black background in the afternoon.,A musician with a well-known group is using their musical skills.,1
A man is helping someone put on a fancy robe for their performance.,A man is getting someone else ready for a performance.,0
A man is helping someone put on a fancy robe for bed.,A man is getting someone else ready for a performance.,2
A dog carries a large bone in its mouth over to the couch. ,An animal is carrying something outdoors.,2
A dog carries a large stick in its mouth over the dead grass. ,An animal is carrying something outdoors.,1
A man in a dark shirt and imperfect eyesight holds a microphone.,There is a male wearing glasses.,1
A man in a dark shirt and lenses holds a microphone.,There is a male wearing glasses.,2
"A soccer player, wearing a yellow shirt with a number, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 24,1
"A soccer player numbered 20, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 24,2
Brown dogs race each other on a track.,The track is muddy,1
Cats race each other on a grassy track.,The track is muddy,2
Two laughing men hiking in the snowy wilderness.,its enjoyable activity,0
Two terrified men hiking in the snowy wilderness.,its enjoyable activity,2
The woman in the white dress is wanting to pay her bill quickly at the counter. ,The woman wants to pay her bill quickly.,0
The woman in the white dress does not want to pay her bill at the counter. ,The woman wants to pay her bill quickly.,2
A ballerina in a brown leotard sits still.,A dancer jumps through the sky during a performance.,2
A ballerina in a leotard leaps through the air.,A dancer jumps through the sky during a performance.,0
A man and his cat are cooking green beans on a stove.,A man is grilling with his dog beside him.,2
A man and his dog are cooking green beans. ,A man is grilling with his dog beside him.,1
Six children are wearing burlap sacks and sitting in a circle listening to a story after having a potato sack race.,Six children are sitting in a circle and listening to a story.,0
Six children are wearing burlap sacks and sitting after having a potato sack race while someone reads a story ,Six children are sitting in a circle and listening to a story.,1
Little boy sits on the bench after missing the ball thrice in a game of tee ball.,A boy sits on the bench because he couldn't hit the ball.,0
Little boy sits on the bench after his chances in a game of tee ball.,A boy sits on the bench because he couldn't hit the ball.,1
A man and a woman are waiting to cross the road to get to their car.,Two people crossing the road.,0
A man and a woman are waiting outdoors.,Two people crossing the road.,1
A man singing and a man playing a saxophone in a concert with their tour group.,The 2 men are spending their week with a musical tour group.,0
A man singing and a man playing a saxophone in a tea stall.,The 2 men are spending their week with a musical tour group.,2
Two men talk on the couch in a living room. ,Two men are smiling and talking as cars and trucks whiz by.,2
Two men smile and talk with one another with cars and trucks whished by. ,Two men are smiling and talking as cars and trucks whiz by.,0
A little girl in a dress and boots is holding a lolly pop and posing outdoors.,A little girl is posing near a fence.,1
A little girl in a dress and boots is holding a lolly pop and posing in the open field.,A little girl is posing near a fence.,2
Runners are photographed as onlookers watch and take pictures of a Run for Increasing Cancer.,People are participating in a running event for a good cause.,2
Runners are photographed as onlookers watch and take pictures of a run.,People are participating in a running event for a good cause.,1
The two women calmly drived their long cars in the sunset by the beach.,The woman is driving her car.,0
The two women calmly rode in an uber in the sunset by the beach.,The woman is driving her car.,1
A toddler being helped out of a pool after completing his swimming lesson.,The youngster has finished his swimming lesson.,0
A toddler being helped into a pool for his lesson.,The youngster has finished his swimming lesson.,2
"A man in a vest and hat wearing rubber gloves is crouched down on a corner of his bed, doing something with a stick.",The man is indoors in his bedroom.,0
"A short man in a safety vest and black hat wearing rubber gloves is crouched down, doing something with a stick.",The man is indoors in his bedroom.,1
A child in blue and yellow clothing is clinging to playground equipment with someone nearby.,There is no adult.,1
"A child in blue and yellow clothing is clinging to playground equipment, left unsupervised.",There is no adult.,0
A man wearing a cap peeling something yellow. ,The man is holding fruit.,1
A man wearing a cap peeling a banana republic shirt. ,The man is holding fruit.,2
A young woman stoops to feed a small child on a brick-paved street.,A young woman feeds a homeless dog.,2
"A young woman stoops to feed a small, homeless dog on a brick-paved street.",A young woman feeds a homeless dog.,0
A little boy is crying on a playground with another person in the background.,There are two children in this picture.,1
A little boy is crying on a playground alone.,There are two children in this picture.,2
"An Asian woman in a blue shirt working a line, saying something.",A woman in blue is yelling at people.,1
"An Asian woman in a blue shirt working a line, yelling.",A woman in blue is yelling at people.,0
A man is slightly jumping in the air while holding a racket.,A man in the air with a tennis racket.,1
A man is slightly jumping into the pool while holding a ball.,A man in the air with a tennis racket.,2
A man in a yellow and orange bathing suit kneeling to assess firmness of the frozen ice.,A man is kneeling down to feel how firm the ice on the lake is.,0
A man in a yellow and orange bathing suit kneeling on the frozen ice.,A man is kneeling down to feel how firm the ice on the lake is.,1
Everyone sits with their hands raised.,they are all sitting down,0
Everyone has their hands raised.,they are all sitting down,1
A woman is waiting outside while a bird walks behind her.,There is a woman alone outside.,1
A woman is waiting with friends outside while a bird walks behind him.,There is a woman alone outside.,2
A blond lady in a white dress is holding a friendly bird in a tree.,A lady is wearing a dress holding a friendly bird,0
A blond man in a white shirt is holding a friendly bird in a tree.,A lady is wearing a dress holding a friendly bird,2
A yellow backhoe digging dirt and rocks in a field by a road alone.,A backhoe talking to a woman while digging.,2
A yellow backhoe digging dirt and rocks in a field by a road taking instructions from the woman.,A backhoe talking to a woman while digging.,0
A toddler has a plastic scooter.,A child is playing on his toy.,1
An elderly gentleman is riding a plastic scooter.,A child is playing on his toy.,2
People sitting watching the passersby.,People are inside eating lunch,1
People sitting on the table eating lunch watching the passersby outside.,People are inside eating lunch,0
An African american is in the room.,An African American is sleeping.,1
An African american is sleeping in his bed.,An African American is sleeping.,0
"A man with a watch is pouring cream into a coffee, timing it.",The watch keeps perfect time.,0
A man with a watch is pouring cream into a coffee as he gets late.,The watch keeps perfect time.,2
A boy scratches his nose.,The boy pointed.,2
A boy has his hand up.,The boy pointed.,1
Three bearded co-workers sit and discuss. ,The men are sitting inside of a conference room.,1
Three bearded co-workers sit inside a conference room. ,The men are sitting inside of a conference room.,0
A little boy is smiling as he plays in the sandbox.,A boy is playing with water.,2
A little boy is smiling as he splashes in some jello and sits inside a couple of red and blue floating devices.,A boy is playing with water.,1
Two female children are in a bath together using scrubbers on each other.,the girls are scrubbing each other,0
Two female children are in a bath together hugging each other.,the girls are scrubbing each other,2
The tennis player wearing white misses the tennis ball.,the player wearing white hits the tennis ball.,2
The tennis player wearing white wins the match.,the player wearing white hits the tennis ball.,1
Player  in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,1
Catcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,2
A muscular man with a multicolored mohawk shows off his physique after his workout at home.,The man just finished a workout at the gym,2
A muscular man with a multicolored mohawk shows off his physique after his workout at the gym.,The man just finished a workout at the gym,0
A woman and two thieves wearing blue.,Two thieves wear black.,2
A woman and two thieves are wearing black jackets.,Two thieves wear black.,0
A little dog is running through a pile of brown leaves.,boy playing in the fall,2
A boy runs through a pile of brown leaves.,boy playing in the fall,0
Man wearing a black and red striped shirt taking a photo next to a bear statue.,The man is posing next to a stone lion.,2
Man wearing a black and red striped shirt taking a photo next to a stone lion statue.,The man is posing next to a stone lion.,0
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope in a rope pulling contest.",a man competes in a rope pulling contest,0
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a truck in a truck pulling contest.",a man competes in a rope pulling contest,2
Three men on a table placed inside pizza hut.,The men are eating pizza at pizza hut.,1
Three men eating pizza on a table placed inside pizza hut.,The men are eating pizza at pizza hut.,0
A person wearing something gray while fixing a yellow and gray floor.,Someone is working on a wall.,2
A person wearing something gray while fixing a yellow and vertical structure.,Someone is working on a wall.,1
Santa in his red suit is on an unfinished tile roof of a building about to descend the chimney.,Santa Claus in his red suit prepares to go down a chimney.,0
A man wearing a red shirt and pants is standing on an unfinished tile roof of a building.,Santa Claus in his red suit prepares to go down a chimney.,1
A child enjoys A Bigger Splash.,A child watches a movie.,0
A child enjoys watching TV.,A child watches a movie.,1
A young boy with brown hair is being lifted from his seat after being dunked in the water with people looking on.,A woman is participating in a dunk tank activity,2
A woman with brown hair is being lifted from her seat after being dunked in the freezing cold water.,A woman is participating in a dunk tank activity,1
A group of high school students dressed in sweatshirts and jackets head towards the right.,A kindergarten class is walking to recess.,2
A group of kindergarten kids dressed in sweatshirts and jackets head towards the right to get to recess.,A kindergarten class is walking to recess.,0
Someone is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some fruit on a tray, surrounded by a display of fruit",1
An oriental man is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some fruit on a tray, surrounded by a display of fruit",2
A woman is completing a picture of a woman who is making nice complements for no reason.,There is a women making nice complements for no reason,0
A woman is completing a picture of a woman and making nice complements on her necklace.,There is a women making nice complements for no reason,2
A man in a blue jacket lifts his father dressed in red from boat crowded with people,A man lifts a child from the boat.,2
A man in a blue jacket lifts a stranger dressed in red from the  boat crowded with people,A man lifts a child from the boat.,1
"When her boyfriend plays with his nose all the time, the girlfriend laughs.",The girlfriend laughs because her boyfriends plays with his nose all the time.,0
A man is making his girlfriend laugh by playing with his nose for the first time.,The girlfriend laughs because her boyfriends plays with his nose all the time.,2
Two asian women preparing noodles while a young buyer watches. ,A young customer watches two women preparing fresh noodles for his order.,0
Two asian women preparing pasta while a young man watches.,A young customer watches two women preparing fresh noodles for his order.,2
An army man uses his binoculars to look into the mirror.,There is a man looking in the mirror,0
An army general uses their binoculars to look into the mirror.,There is a man looking in the mirror,1
The two hyenas are laughing and having a good time.,Two people are laughing.,2
The two friends are clearly having a good time.,Two people are laughing.,1
A singer and her band are performing on stage in a club on the sun.,A band is performing on the surface of the sun.,0
A singer and her band are performing on stage in a club on a surface in our galaxy.,A band is performing on the surface of the sun.,1
Someone wearing blue shirt and vest sewing gray piece of fabric,A man is sewing some fabric.,1
A woman wearing blue shirt and vest sewing gray piece of fabric,A man is sewing some fabric.,2
A child is enjoying the geese on a fall day.,There is more than one duck.,2
A child is enjoying the waterfowl on a fall day.,There is more than one duck.,1
The diver does acrobatic stunts.,A person is skydiving.,1
The skydiver does acrobatic stunts.,A person is skydiving.,0
A medical team is performing a knee replacement surgery.,the medical team is performing a sex change,2
A medical team is performing sex change surgery.,the medical team is performing a sex change,0
The person on the tricycle is wearing red.,Person riding tricycle,0
The living thing on the tricycle is wearing red.,Person riding tricycle,1
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, poking a dead possum with a stick.",A man is poking a dead animal with a stick.,0
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, tying his shoelaces.",A man is poking a dead animal with a stick.,2
"A cowboy is participating in the bull riding competition at a rodeo where things have gone wrong, with the two other people in the rodeo wrestling, and three spectators.",a bull rides a cowboy while others wrestle at a campsite,1
A bull participates in a cowboy riding competition while spectators wrestle at the campsite. ,a bull rides a cowboy while others wrestle at a campsite,0
"People of color are collecting water at common water tap, near wire fence.",Blacks are getting water.,1
"White men are collecting water at common water tap, near wire fence.",Blacks are getting water.,2
A little boy in a red shirt is near a water fountain.,A boy in a red shirt is leaning away from a water fountain.,1
"A little boy in a red shirt is leaning towards his dad, away from a water fountain.",A boy in a red shirt is leaning away from a water fountain.,0
A man in a black t-shirt jogs as others are waiting for something on mturkgrind. ,the turkey is waiting for some juicy batches on mturkgrind,1
A man in a black t-shirt jogs as the turkey is waiting for some juicy batches on mturkgrind.,the turkey is waiting for some juicy batches on mturkgrind,0
A female athlete in crimson top and dark blue shorts is sitting on the couch.,A woman is sitting on a white couch.,1
A female athlete in crimson top and dark blue shorts is sitting on the white couch.,A woman is sitting on a white couch.,0
Children being shown how things work in a store.,There are children in a factory being shown how things work.,2
Children being show how things work in a factory.,There are children in a factory being shown how things work.,0
"Only the letters ""AND"" are clearly visible as the little child in the red shirt leans out the window below.",Every person in the frame is female.,1
"Only the letters ""AND"" are clearly visible as the solitary little girl in the red shirt leans out the window below.",Every person in the frame is female.,0
"There is a group of people holding name plates, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people holded name plates in their hands.,0
"There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people holded name plates in their hands.,1
A man and a woman move through the street during a parade.,Two people are walking in the street.,1
A man and a woman walk through the street after a parade.,Two people are walking in the street.,2
A black and white dog looking up at a ball.,The dog is looking at the ball in the air.,0
A black and white dog looking down.,The dog is looking at the ball in the air.,2
a nice contested catch during a game.,Two teams are playing a game of ultimate Frisbee.,1
a nice contested catch during a rugby game.,Two teams are playing a game of ultimate Frisbee.,2
A group of people are laying in the grass under an umbrella braving the storm.,People laying in the grass in the rain.,0
A person is laying in the grass under a tree.,People laying in the grass in the rain.,2
Man in all white clothing washing the windows on the outside of a chinese laundry.,The restaurant's windows are being cleaned.,2
Man in all white clothing working on the windows on the outside of a chinese restaurant.,The restaurant's windows are being cleaned.,1
A man wearing a camouflage hat and sunglasses reading a book on a black metal shelf.,The man is reading a book on the bench.,2
A man wearing a camouflage hat and sunglasses reading a book on a black metal furniture.,The man is reading a book on the bench.,1
Crowds of people walk down a street after a parade ended due to rain. ,A couple stands together under an umbrella.,1
Crowds of people gather into the movie theater with a couple in the foreground. ,A couple stands together under an umbrella.,2
A man in a white t-shirt is about to dunk a beer bottle through a net-less hoop.,A man is playing with a basketball.,2
A man in a white t-shirt is about to put a ball through a hoop.,A man is playing with a basketball.,1
A boy with a pink shirt and light brown shorts is posing with a long dipping spoon in each hand.,The boy is wearing yelow,2
A boy with a shirt and light brown shorts is posing with a long dipping yellow spoon in each hand.,The boy is wearing yelow,1
An old man sitting on a blue toilet.,A child sitting on a toilet,2
A young and tall boy sitting on a blue toilet.,A child sitting on a toilet,1
Two women undressing and frolicking in their honeymoon.,The women are lovers.,0
Two women undressing and frolicking in a fight.,The women are lovers.,2
A man with apron sitting at a table outside a store and a woman walking with a luggage.,A man in an apron sitting near another man.,2
A person with apron sitting at a table outside a store and a man walking with a luggage.,A man in an apron sitting near another man.,1
The two hockey players are down on the ice only to get their photos taken.,The players are getting ready for a game.,2
"The two hockey players are down on the ice, preparing for the start of the game.",The players are getting ready for a game.,0
A child getting out of the car wearing footwear.,A child stepped out of the automobile with shoes on their feet.,1
A child getting out of the car holding soccer shoes in hand.,A child stepped out of the automobile with shoes on their feet.,2
A standing man holds a microphone in front of a guitarist holding a guitar.,A man is holding a microphone with another man.,1
A standing man holds a microphone with a woman holding a guitar.,A man is holding a microphone with another man.,2
A short man sitting on the left near a man walking along the side of a street with colorful buildings.,A tall human sitting,2
A tall man sitting on the left near a man walking along the side of a street with colorful buildings.,A tall human sitting,0
Five people are paddling a kayak in the ocean with the city in front of them.,A group of friends are kayaking away from the city.,2
Five people are paddling a kayak in the ocean with the city far behind them.,A group of friends are kayaking away from the city.,0
Two ladies are walking and laughing.,Two women are moving across the street.,1
Two ladies are walking through the park laughing.,Two women are moving across the street.,2
Two friends run through a sprinkler to stay cool.,Children enjoying a sprinkler.,1
Two children run through the snow.,Children enjoying a sprinkler.,2
Solders in a marching parade fell asleep.,The soldiers are sleeping.,0
Some solders in a marching parade are not standing still at attention.,The soldiers are sleeping.,1
Several farmers bent over working on the fields while lady with a baby and her twins accompany them. ,The lady has three children.,0
Several farmers bent over working on the fields while lady with a baby and her other children accompany them. ,The lady has three children.,1
A man is sitting at a table drinking a beer. ,A man sits at a table drinking a beer.,0
A man is sitting at a table.,A man sits at a table drinking a beer.,1
A man in a blue shirt is praying with a female in a white dress.,The man and women are dancing.,2
A man in a blue shirt is moving with a female in a white dress.,The man and women are dancing.,1
Young people are standing in the store looking for a way out.,The people are looking for the exits.,0
Young people are standing in the store looking at groceries.,The people are looking for the exits.,2
Woman wearing a blue shirt skydiving while holding some plants.,The woman is skydiving.,0
Woman wearing a blue shirt in the air holding some plants.,The woman is skydiving.,1
Basketball player kneeling down to tie her tennis shoe.,Basketball player kneeling down to tie her shoe.,0
Player kneeling down to tie her shoe.,Basketball player kneeling down to tie her shoe.,1
"Young boy wearing waders standing on a dock watching his father fishing, other people are in the background.",A boy fishes on a dock as his dad looks on.,2
"Young boy wearing waders standing on a dock fishing while his dad watches, other people are in the background.",A boy fishes on a dock as his dad looks on.,0
A little girl is holding a water bottle while walking on the beach.,A woman running outdoors.,2
A woman holding a water bottle is running on the beach. ,A woman running outdoors.,0
A vendor stands in his home that is filled with candles.,the vendor is surfing the web at home.,1
A vendor surfs web in his home that is filled with candles.,the vendor is surfing the web at home.,0
"Asian man and blond woman are punching each other outdoors, man in background watches.",Two people show affection while outdoors.,2
"Asian man and blond woman are outdoors, man in background watches.",Two people show affection while outdoors.,1
The cyclist puts great effort into keeping his position after slowly down to round a corner during his last Tour de France.,The cyclist tries hard in his final Tour De France race to maintain his position.,0
The cyclist drops out of the race after slowing down to round a corner.,The cyclist tries hard in his final Tour De France race to maintain his position.,2
A person in a red and black outfit climbing the side of an icy building.,the person climbs the mountain,2
A person in a red and black outfit climbing the side of an icy landform.,the person climbs the mountain,1
People painting each other with bright colors.,There are people brightening up each others' arms with paint.,1
People painting each others arms dark colors.,There are people brightening up each others' arms with paint.,2
People being paid to work on the ceiling of a subway station.,Men repairing a roof of the subway.,0
Men working in the ceiling of a bus station.,Men repairing a roof of the subway.,2
Three men in a small boat are being lowered toward the water are getting ready to escape the island.,Three men prepare for a fishing expedition.,2
Three men in a small boat are being lowered toward the water and getting ready for a fishing trip,Three men prepare for a fishing expedition.,0
A little girl is riding in a container.,A child is playing with a garbage can.,1
A little girl is riding in a garbage truck.,A child is playing with a garbage can.,2
A man being thrown out of the tavern while being trampled by a bull. ,Cindy was thrown out of the bar.,1
"A man, Cindy, being thrown out of the bar while being trampled by a bull. ",Cindy was thrown out of the bar.,0
"Two men sitting down inside, one of them holding something.",MEN SITTING INSDE HOLDS AN INSTRUMENT,1
"Two men sitting down inside, both of them are holding a cake.",MEN SITTING INSDE HOLDS AN INSTRUMENT,2
Four men are rowing down a river with people watching on the shore.,The four men are wearing uniforms.,1
Four naked men are rowing down a river with people watching on the shore.,The four men are wearing uniforms.,2
An older man with a yellow blouse is reading a flyer while he stands on stage.,A older man in a yellow blouse is reading a novel on a stage,2
An older man with a yellow blouse is reading a novel while he stands on stage.,A older man in a yellow blouse is reading a novel on a stage,0
A boy in a blue sweatshirt playing Frisbee with his pets.,a boy plays frisbee with two cats,1
A boy in a blue sweatshirt playing Frisbee with two black cats.,a boy plays frisbee with two cats,0
A man with sunglasses and earphones is traveling on a city street holding an mp3 player in his hand.,The man is traveling on a street.,0
A man with sunglasses and earphones is on the train holding an mp3 player in his hand.,The man is traveling on a street.,2
"A woman in blue pants is working under a bus, another man in green is rotating a tire.",A man wears a blue dress.,2
"A man in a dress is working under a bus, another man is rotating a tire.",A man wears a blue dress.,1
"A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of a flag.",A guitarist sits in front of an American flag.,1
"A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of an Italian flag.",A guitarist sits in front of an American flag.,2
Twin fishermen wearing ponchos and hats are sitting at the edge of the water.,Two fishermen sit by the water.,0
Some fishermen wearing ponchos and hats are sitting at the edge of the water.,Two fishermen sit by the water.,1
A group of opposing players are in the middle of the season opening rugby game.,The first game of the rugby season.,0
A group of opposing players are in the middle of the cup final rugby game.,The first game of the rugby season.,2
"A group of people, a wedding party including a bride and groom, are walking down a path lined by benches at the beachside.",A group of people are on a beach.,0
"A group of people, a wedding party including a bride and groom, are walking down a path lined by benches and surrounded by sand in the spring.",A group of people are on a beach.,1
A woman riding a red scooter is leading many other people riding black scooters down the street.,A woman is riding a red scooter while leading many others on black scooters.,0
A woman riding a scooter is in front of many other people riding pink scooters down the street.,A woman is riding a red scooter while leading many others on black scooters.,2
One man wearing a green t-shirt and white hard hat bulldozing a house using big machine hammering down the house.,The man is demolishing the house.,0
One man wearing a green t-shirt and white hard hat hitting on a house and hammering onto the walls.,The man is demolishing the house.,1
An unhappy woman with black hair working on some colorful fabric.,A sad woman with dark hair working on some colorful fabric.,0
A bald man working on some colorful fabric.,A sad woman with dark hair working on some colorful fabric.,2
A woman in a dress is standing in the distance waiting.,The person is waiting for someone to meet her,0
A boy in a blue dress is standing in the distance waiting.,The person is waiting for someone to meet her,2
A man kneeling on the street in front of a graffiti laden car and some poster boards with ugly artwork on them.,A man is near graffiti.,1
A toddler kneels on the street in front of a graffiti laden car and some poster boards with artwork on them.,A man is near graffiti.,2
A woman and child stand far from a table.,The woman is near the table.,2
A woman and child in a room with a small table.,The woman is near the table.,1
a little boy holding flowers.,a girl is holding flowers,2
a child is holding a bouquet of flowers.,a girl is holding flowers,1
Two young children working together in the backyard to operate a bicycle.,they are outside,0
Two young children working together in the garage to operate a bicycle.,they are outside,2
Two young men play a roller hockey sport while a referee looks on near the goal net.,Two men compete to score the most shots in a roller hockey game,0
Two young men play hockey in dreams while a referee looks on near the goal net.,Two men compete to score the most shots in a roller hockey game,2
A worker suspended in the air.,A man is in the air.,1
A man lying on the ground.,A man is in the air.,2
A Man doing a high up jump with a cityscape behind him.,The man is doing tricks on his bike.,1
A Man doing a high up jump on a horse with a cityscape behind him.,The man is doing tricks on his bike.,2
