premise,hypothesis,label
A ballerina in a black leotard leaps through the air.,A dancer jumps through the sky during a performance.,1
A ballerina in a leotard leaps through the air.,A dancer jumps through the sky during a performance.,0
A ballerina in a brown leotard sits still.,A dancer jumps through the sky during a performance.,2
A ballerina in a black leotard leaps through the air.,A cripple jumps through the air.,2
A ballerina in a black leotard leaps through the air.,A dancer jumps through the air.,0
A man and his dog are cooking green beans. ,A man is grilling with his dog beside him.,1
A man and his dog are grilling green beans on a grill.,A man is grilling with his puppy beside him.,1
A man and his dog are grilling green beans on a grill.,A man is grilling with his cat beside him.,2
A man and his cat are cooking green beans on a stove.,A man is grilling with his dog beside him.,2
A man and his dog are grilling green beans on a grill.,A man is grilling with his dog beside him.,0
Six children are wearing burlap sacks and having a potato sack race.,Six children are sitting in a circle and listening to a story.,2
Six children are wearing burlap sacks and sitting after having a potato sack race while someone reads a story ,Six children are sitting in a circle and listening to a story.,1
Six children are wearing burlap sacks and having a potato sack race.,Six children are racing.,0
Six children are wearing burlap sacks and having a potato sack race.,Six children are at a park.,1
Six children are wearing burlap sacks and sitting in a circle listening to a story after having a potato sack race.,Six children are sitting in a circle and listening to a story.,0
Little boy runs the wrong way after hitting the ball in a game of tee ball.,A boy sits on the bench because he couldn't hit the ball.,2
Little boy runs the wrong way after hitting the ball in a game of tee ball.,The little boy hit a home run.,1
Little boy runs the wrong way after hitting the ball in a game of tee ball.,The little boy ran the wrong way.,0
Little boy sits on the bench after his chances in a game of tee ball.,A boy sits on the bench because he couldn't hit the ball.,1
Little boy sits on the bench after missing the ball thrice in a game of tee ball.,A boy sits on the bench because he couldn't hit the ball.,0
A man and a woman are waiting outdoors.,Two people crossing the road.,1
A man and a woman are waiting to cross the road to get to their car.,Two people crossing the road.,0
A man and a woman waiting to cross the road.,Two people waiting to cross the road.,0
A man and a woman waiting to cross the road.,Two people waiting to cross the busy road.,1
A man and a woman waiting to cross the road.,Two people crossing the road.,2
1 man singing and 1 man playing a saxophone in a concert.,The 2 men are spending their week with a musical tour group.,1
1 man singing and 1 man playing a saxophone in a concert.,A man sleeps and another man plays a tuba.,2
1 man singing and 1 man playing a saxophone in a concert.,A man sings and another man plays a saxophone.,0
A man singing and a man playing a saxophone in a concert with their tour group.,The 2 men are spending their week with a musical tour group.,0
A man singing and a man playing a saxophone in a tea stall.,The 2 men are spending their week with a musical tour group.,2
Two men talk on the couch in a living room. ,Two men are smiling and talking as cars and trucks whiz by.,2
Two men talk on the street.,Two men are smiling and talking as cars and trucks whiz by.,1
Two men talk on the street.,Two men are talking.,0
Two men smile and talk with one another with cars and trucks whished by. ,Two men are smiling and talking as cars and trucks whiz by.,0
Two men talk on the street.,Two men are on the grass.,2
A little girl in a dress and boots is holding a lolly pop and posing next to a fence.,A little girl is posing near a river.,2
A little girl in a dress and boots is holding a lolly pop and posing in the open field.,A little girl is posing near a fence.,2
A little girl in a dress and boots is holding a lolly pop and posing outdoors.,A little girl is posing near a fence.,1
A little girl in a dress and boots is holding a lolly pop and posing next to a fence.,A little girl is posing near a fence.,0
A little girl in a dress and boots is holding a lolly pop and posing next to a fence.,A little girl is posing near a chained fence.,1
Runners are photographed as onlookers watch and take pictures of a Run for Haiti.,People are participating in a running event for a good cause.,0
Runners are photographed as onlookers watch and take pictures of a Run for Haiti.,People are participating in a running event for a bad cause.,2
Runners are photographed as onlookers watch and take pictures of a run.,People are participating in a running event for a good cause.,1
Runners are photographed as onlookers watch and take pictures of a Run for Increasing Cancer.,People are participating in a running event for a good cause.,2
Runners are photographed as onlookers watch and take pictures of a Run for Haiti.,People are participating in a running event for cancer research.,1
The two men calmly paddled the long boat in the sunset by the beach.,The two brothers are paddling their boat and looking at the sunset.,1
The two men calmly paddled the long boat in the sunset by the beach.,The men are rowing their boat.,0
The two men calmly paddled the long boat in the sunset by the beach.,The woman is driving her car.,2
The two women calmly rode in an uber in the sunset by the beach.,The woman is driving her car.,1
The two women calmly drived their long cars in the sunset by the beach.,The woman is driving her car.,0
A toddler being helped into a pool for his lesson.,The youngster has finished his swimming lesson.,2
A toddler being helped out of a pool after completing his swimming lesson.,The youngster has finished his swimming lesson.,0
A toddler being helped out of a pool.,The man is being helped out of the pool.,2
A toddler being helped out of a pool.,The youngster being helped out of the pool,0
A toddler being helped out of a pool.,The youngster has finished his swimming lesson.,1
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",The man is wearing a black baseball cap.,1
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",The man is in the corner of an intersection.,0
"A short man in a safety vest and black hat wearing rubber gloves is crouched down, doing something with a stick.",The man is indoors in his bedroom.,1
"A man in a vest and hat wearing rubber gloves is crouched down on a corner of his bed, doing something with a stick.",The man is indoors in his bedroom.,0
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",The man is indoors in his bedroom.,2
A child in blue and yellow clothing is clinging to playground equipment with an adult nearby.,There is no adult.,2
"A child in blue and yellow clothing is clinging to playground equipment, left unsupervised.",There is no adult.,0
A child in blue and yellow clothing is clinging to playground equipment with an adult nearby.,The child's mother is nearby.,1
A child in blue and yellow clothing is clinging to playground equipment with someone nearby.,There is no adult.,1
A child in blue and yellow clothing is clinging to playground equipment with an adult nearby.,There was a child on the playground.,0
A man wearing a cap peeling a banana republic shirt. ,The man is holding fruit.,2
A man wearing a cap peeling a banana.,The man is holding meat.,2
A man wearing a cap peeling a banana.,The man is holding a tasty fruit.,1
A man wearing a cap peeling a banana.,The man is holding fruit.,0
A man wearing a cap peeling something yellow. ,The man is holding fruit.,1
A young woman stoops to feed a small child on a brick-paved street.,A young woman feeds a homeless dog.,2
A young woman stoops to feed a small dog on a brick-paved street.,A young woman feeds a dog.,0
"A young woman stoops to feed a small, homeless dog on a brick-paved street.",A young woman feeds a homeless dog.,0
A young woman stoops to feed a small dog on a brick-paved street.,A young woman feeds a homeless cat.,2
A young woman stoops to feed a small dog on a brick-paved street.,A young woman feeds a homeless dog.,1
A little boy is crying on a playground and a little is riding a toy bike.,There are two children in this picture.,0
A little boy is crying on a playground with another person in the background.,There are two children in this picture.,1
A little boy is crying on a playground alone.,There are two children in this picture.,2
A little boy is crying on a playground and a little is riding a toy bike.,There are two children in this picture playing soccer.,2
A little boy is crying on a playground and a little is riding a toy bike.,There are two  chinese children in this picture.,1
An Asian woman in an orange and white shirt working a line.,A Chinese woman in orange is working.,1
"An Asian woman in a blue shirt working a line, yelling.",A woman in blue is yelling at people.,0
"An Asian woman in a blue shirt working a line, saying something.",A woman in blue is yelling at people.,1
An Asian woman in an orange and white shirt working a line.,A woman in orange is working.,0
An Asian woman in an orange and white shirt working a line.,A woman in blue is yelling at people.,2
A man is slightly jumping in the air while holding a tennis racket.,A man jumps in the air with a racquetball racket.,2
A man is slightly jumping into the pool while holding a ball.,A man in the air with a tennis racket.,2
A man is slightly jumping in the air while holding a racket.,A man in the air with a tennis racket.,1
A man is slightly jumping in the air while holding a tennis racket.,A man jumps in the air with a black tennis racket.,1
A man is slightly jumping in the air while holding a tennis racket.,A man in the air with a tennis racket.,0
A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.,A man is kneeling down to feel how firm the ice on the lake is.,2
A man in a yellow and orange bathing suit kneeling to assess firmness of the frozen ice.,A man is kneeling down to feel how firm the ice on the lake is.,0
A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.,A man is squatting near water.,0
A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.,A man is squatting near the ocean.,1
A man in a yellow and orange bathing suit kneeling on the frozen ice.,A man is kneeling down to feel how firm the ice on the lake is.,1
Many people stand with their hands raised.,they are all sitting down,2
Many people stand with their hands raised.,they are all asking questions,1
Everyone has their hands raised.,they are all sitting down,1
Everyone sits with their hands raised.,they are all sitting down,0
Many people stand with their hands raised.,they are all people,0
A woman is waiting alone outside while a bird walks behind her.,There is a woman alone outside.,0
A woman is waiting alone outside while a bird walks behind her.,There is a man alone inside.,2
A woman is waiting outside while a bird walks behind her.,There is a woman alone outside.,1
A woman is waiting with friends outside while a bird walks behind him.,There is a woman alone outside.,2
A woman is waiting alone outside while a bird walks behind her.,There is an amish woman alone outside.,1
A blond lady in a white dress is holding a friendly bird in a tree.,A lady is wearing a dress holding a friendly bird,0
a blond girl in a white dress holding a bird in a tree.,A lady is wearing a dress holding a koala in a tree.,2
A blond man in a white shirt is holding a friendly bird in a tree.,A lady is wearing a dress holding a friendly bird,2
a blond girl in a white dress holding a bird in a tree.,A lady is wearing a dress holding a friendly bird,1
a blond girl in a white dress holding a bird in a tree.,A lady is wearing a dress holding a bird in a tree.,0
A yellow backhoe digging dirt and rocks in a field by a road.,A backhoe talking to a woman while  digging.,1
A yellow backhoe digging dirt and rocks in a field by a road.,A backhoe is digging dirt.,0
A yellow backhoe digging dirt and rocks in a field by a road alone.,A backhoe talking to a woman while digging.,2
A yellow backhoe digging dirt and rocks in a field by a road taking instructions from the woman.,A backhoe talking to a woman while digging.,0
A yellow backhoe digging dirt and rocks in a field by a road.,A backhoe is digging only rocks.,2
A toddler is riding a plastic scooter.,A child is playing on his toy.,0
A toddler is riding a plastic scooter.,A large child is playing on his toy.,1
A toddler has a plastic scooter.,A child is playing on his toy.,1
An elderly gentleman is riding a plastic scooter.,A child is playing on his toy.,2
A toddler is riding a plastic scooter.,A teenager is playing on his toy.,2
People sitting on the street curb watching the passersby.,People are sitting and eating lunch,1
People sitting on the table eating lunch watching the passersby outside.,People are inside eating lunch,0
People sitting watching the passersby.,People are inside eating lunch,1
People sitting on the street curb watching the passersby.,People are inside eating lunch,2
People sitting on the street curb watching the passersby.,People are sitting on a curb,0
An African american is looking at his phone.,An African American is checking his phone.,0
An African american is in the room.,An African American is sleeping.,1
An African american is sleeping in his bed.,An African American is sleeping.,0
An African american is looking at his phone.,An African American boy is checking his phone.,1
An African american is looking at his phone.,An African American is sleeping.,2
"A man with a watch is pouring cream into a coffee, timing it.",The watch keeps perfect time.,0
A man with a watch is pouring cream into a coffee as he gets late.,The watch keeps perfect time.,2
A man with a silver watch is pouring cream into a coffee.,The watch is silver.,0
A man with a silver watch is pouring cream into a coffee.,The watch is only gold.,2
A man with a silver watch is pouring cream into a coffee.,The watch keeps perfect time.,1
A boy points.,The boy pointed at a man.,1
A boy points.,The boy never pointed.,2
A boy scratches his nose.,The boy pointed.,2
A boy has his hand up.,The boy pointed.,1
A boy points.,The boy pointed.,0
Four bearded men sitting in a restaurant smile at the camera.,The men are sitting inside of a conference room.,2
Three bearded co-workers sit inside a conference room. ,The men are sitting inside of a conference room.,0
Four bearded men sitting in a restaurant smile at the camera.,The bearded men are sitting in the restaurant.,0
Four bearded men sitting in a restaurant smile at the camera.,The bearded men are the only ones in the restaurant.,1
Three bearded co-workers sit and discuss. ,The men are sitting inside of a conference room.,1
A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.,A boy is playing with water.,0
A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.,A boy is playing with rocks.,2
A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.,A boy is playing with ocean water.,1
A little boy is smiling as he splashes in some jello and sits inside a couple of red and blue floating devices.,A boy is playing with water.,1
A little boy is smiling as he plays in the sandbox.,A boy is playing with water.,2
Two female children are in a bath together.,the girls are scrubbing each other,1
Two female children are in a bath together.,the girls are dry,2
Two female children are in a bath together.,the girls are wet,0
Two female children are in a bath together hugging each other.,the girls are scrubbing each other,2
Two female children are in a bath together using scrubbers on each other.,the girls are scrubbing each other,0
the tennis player wearing white hits the tennis ball.,The player wearing a white backhands the tennis ball.,1
the tennis player wearing white hits the tennis ball.,The player wearing blue hits the tennis ball.,2
the tennis player wearing white hits the tennis ball.,the player wearing white hits the tennis ball.,0
The tennis player wearing white misses the tennis ball.,the player wearing white hits the tennis ball.,2
The tennis player wearing white wins the match.,the player wearing white hits the tennis ball.,1
Player  in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,1
Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,0
Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The star pitcher playing baseball was ready to throw the ball.,1
Catcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,2
Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The catcher playing baseball was ready to throw the ball.,2
A muscular man with a multicolored mohawk shows off his physique after his workout at the gym.,The man just finished a workout at the gym,0
A muscular man with a multicolored mohawk shows off his physique.,A muscular man who is bald shows off his body.,2
A muscular man with a multicolored mohawk shows off his physique.,A muscular man in a mohawk shows off his body.,0
A muscular man with a multicolored mohawk shows off his physique.,The man just finished a workout at the gym,1
A muscular man with a multicolored mohawk shows off his physique after his workout at home.,The man just finished a workout at the gym,2
A woman and two thieves are wearing black jackets.,Two thieves wear black.,0
A woman and two thieves wearing blue.,Two thieves wear black.,2
A woman and two men wearing black jackets.,More than one person wears black.,0
A woman and two men wearing black jackets.,Two people wear brown.,2
A woman and two men wearing black jackets.,Two thieves wear black.,1
A little dog is running through a pile of brown leaves.,boy playing in the fall,2
A little boy in blue is running through a pile of brown leaves.,boy playing in the snow.,2
A little boy in blue is running through a pile of brown leaves.,boy playing in the leaves.,0
A little boy in blue is running through a pile of brown leaves.,boy playing in the fall,1
A boy runs through a pile of brown leaves.,boy playing in the fall,0
Man wearing a black and red striped shirt taking a photo next to a lion statue.,The man is posing next to a stone lion.,1
Man wearing a black and red striped shirt taking a photo next to a lion statue.,The man is posing next to a statue of a penguin.,2
Man wearing a black and red striped shirt taking a photo next to a stone lion statue.,The man is posing next to a stone lion.,0
Man wearing a black and red striped shirt taking a photo next to a bear statue.,The man is posing next to a stone lion.,2
Man wearing a black and red striped shirt taking a photo next to a lion statue.,The man is posing next to a lion statue.,0
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",no men with a beard are pulling a rope.,2
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",a man is pulling a rope.,0
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope in a rope pulling contest.",a man competes in a rope pulling contest,0
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a truck in a truck pulling contest.",a man competes in a rope pulling contest,2
"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",a man competes in a rope pulling contest,1
Three men on a scaffold erected outside a building.,The men are outside.,0
Three men eating pizza on a table placed inside pizza hut.,The men are eating pizza at pizza hut.,0
Three men on a scaffold erected outside a building.,The men are eating pizza at pizza hut.,2
Three men on a scaffold erected outside a building.,The men are friends.,1
Three men on a table placed inside pizza hut.,The men are eating pizza at pizza hut.,1
A person wearing something gray while fixing a yellow and gray wall.,No one is working on a wall.,2
A person wearing something gray while fixing a yellow and gray floor.,Someone is working on a wall.,2
A person wearing something gray while fixing a yellow and vertical structure.,Someone is working on a wall.,1
A person wearing something gray while fixing a yellow and gray wall.,A carpenter is working on a wall.,1
A person wearing something gray while fixing a yellow and gray wall.,Someone is working on a wall.,0
A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.,A man in blue shirt and black pants working to repair the roof.,1
Santa in his red suit is on an unfinished tile roof of a building about to descend the chimney.,Santa Claus in his red suit prepares to go down a chimney.,0
A man wearing a red shirt and pants is standing on an unfinished tile roof of a building.,Santa Claus in his red suit prepares to go down a chimney.,1
A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.,A man in blue shirt and black pants working on the roof.,0
A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.,Santa Claus in his red suit prepares to go down a chimney.,2
A child enjoys splashing water.,A laughing child is splashing water.,1
A child enjoys splashing water.,A child is splashing water.,0
A child enjoys A Bigger Splash.,A child watches a movie.,0
A child enjoys splashing water.,A child watches a movie.,2
A child enjoys watching TV.,A child watches a movie.,1
A young boy with brown hair is being lifted from his seat after being dunked in the water with people looking on.,A woman is participating in a dunk tank activity,2
"A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.",A woman is participating in a charity dunk tank activity,1
"A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.",A woman is participating in an eating contest,2
A woman with brown hair is being lifted from her seat after being dunked in the freezing cold water.,A woman is participating in a dunk tank activity,1
"A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.",A woman is participating in a dunk tank activity,0
A group of kindergarten kids dressed in sweatshirts and jackets head towards the right to get to recess.,A kindergarten class is walking to recess.,0
A group of students dressed in sweatshirts and jackets head towards the right.,A group who attend class is heading somewhere.,0
A group of students dressed in sweatshirts and jackets head towards the right.,A kindergarten class is walking to recess.,1
A group of students dressed in sweatshirts and jackets head towards the right.,A kindergarten class is walking to the left.,2
A group of high school students dressed in sweatshirts and jackets head towards the right.,A kindergarten class is walking to recess.,2
An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some fruit on a tray, surrounded by a display of flowers",2
An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some unripe fruit on a tray, surrounded by a display of fruit",1
An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some fruit on a tray, surrounded by a display of fruit",0
An oriental man is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some fruit on a tray, surrounded by a display of fruit",2
Someone is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some fruit on a tray, surrounded by a display of fruit",1
A woman is completing a picture of a woman and making nice complements on her necklace.,There is a women making nice complements for no reason,2
A woman is completing a picture of a woman who is making nice complements for no reason.,There is a women making nice complements for no reason,0
A woman is completing a picture of a young woman.,There is a women making nice complements for no reason,1
A woman is completing a picture of a young woman.,There is woman making nice food for no reason.,2
A woman is completing a picture of a young woman.,There is a woman making a picture.,0
A man in a blue jacket lifts a child dressed in red out boat crowded with people,A man lifts a child from the boat.,0
A man in a blue jacket lifts a child dressed in red out boat crowded with people,A large man lifts a child from the boat.,1
A man in a blue jacket lifts a stranger dressed in red from the  boat crowded with people,A man lifts a child from the boat.,1
A man in a blue jacket lifts a child dressed in red out boat crowded with people,A man lifts a child from the car.,2
A man in a blue jacket lifts his father dressed in red from boat crowded with people,A man lifts a child from the boat.,2
A man is making his girlfriend laugh by playing with his nose for the first time.,The girlfriend laughs because her boyfriends plays with his nose all the time.,2
A man is making his girlfriend laugh by playing with his nose.,The girlfriend is laughing because her boyfriend is playing with his nose.,0
A man is making his girlfriend laugh by playing with his nose.,The girlfriend is laughing because her boyfriend is not playing with his nose.,2
"When her boyfriend plays with his nose all the time, the girlfriend laughs.",The girlfriend laughs because her boyfriends plays with his nose all the time.,0
A man is making his girlfriend laugh by playing with his nose.,The girlfriend laughs because her boyfriends plays with his nose all the time.,1
Two asian women preparing food while a young man watches.,A white woman prepares food for a man.,2
Two asian women preparing pasta while a young man watches.,A young customer watches two women preparing fresh noodles for his order.,2
Two asian women preparing noodles while a young buyer watches. ,A young customer watches two women preparing fresh noodles for his order.,0
Two asian women preparing food while a young man watches.,A young customer watches two women preparing fresh noodles for his order.,1
Two asian women preparing food while a young man watches.,A couple asian women cook food in front of a man.,0
An army man uses his binoculars to see into the distance.,There is a man using binoculars,0
An army man uses his binoculars to look into the mirror.,There is a man looking in the mirror,0
An army man uses his binoculars to see into the distance.,There is a dressed man using binoculars,1
An army man uses his binoculars to see into the distance.,There is a man looking in the mirror,2
An army general uses their binoculars to look into the mirror.,There is a man looking in the mirror,1
The two friends are laughing and having a good time.,Three kids are frowning.,2
The two friends are laughing and having a good time.,Two comic people are laughing.,1
The two friends are laughing and having a good time.,Two people are laughing.,0
The two hyenas are laughing and having a good time.,Two people are laughing.,2
The two friends are clearly having a good time.,Two people are laughing.,1
A singer and her band are performing on stage in a club on the sun.,A band is performing on the surface of the sun.,0
A singer and her band are performing on stage in a club on a surface in our galaxy.,A band is performing on the surface of the sun.,1
A singer and her band are performing on stage in a club.,A band is performing on the surface of the sun.,2
A singer and her band are performing on stage in a club.,An all female band is performing in the club.,1
A singer and her band are performing on stage in a club.,A band is performing in the club,0
A woman wearing blue shirt and vest sewing gray piece of fabric,A man is sewing some fabric.,2
Someone wearing blue shirt and vest sewing gray piece of fabric,A man is sewing some fabric.,1
man wearing blue shirt and vest sewing gray piece of fabric,A man is some tartan something.,1
man wearing blue shirt and vest sewing gray piece of fabric,A man is eating some fabric.,2
man wearing blue shirt and vest sewing gray piece of fabric,A man is sewing some fabric.,0
A child is enjoying the ducks on a fall day.,The child is enjoying the ducks on a summer day.,2
A child is enjoying the waterfowl on a fall day.,There is more than one duck.,1
A child is enjoying the ducks on a fall day.,A child is playing with ducks on Halloween.,1
A child is enjoying the geese on a fall day.,There is more than one duck.,2
A child is enjoying the ducks on a fall day.,There is more than one duck.,0
The surfer does a flip off of a wave.,A person is surfing.,0
The skydiver does acrobatic stunts.,A person is skydiving.,0
The diver does acrobatic stunts.,A person is skydiving.,1
The surfer does a flip off of a wave.,A person is surfing off Florida.,1
The surfer does a flip off of a wave.,A person is skydiving.,2
A medical team is performing a surgery.,No one is performing surgery.,2
A medical team is performing a surgery.,Surgery is being performed.,0
A medical team is performing a knee replacement surgery.,the medical team is performing a sex change,2
A medical team is performing sex change surgery.,the medical team is performing a sex change,0
A medical team is performing a surgery.,the medical team is performing a sex change,1
The person on the bicycle is wearing red.,Man riding tricycle,1
The person on the tricycle is wearing red.,Person riding tricycle,0
The living thing on the tricycle is wearing red.,Person riding tricycle,1
The person on the bicycle is wearing red.,Person riding tricycle,2
The person on the bicycle is wearing red.,Person riding bicycle,0
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",A man is poking a dead animal with a stick.,1
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, poking a dead possum with a stick.",A man is poking a dead animal with a stick.,0
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",A man is dressed in a way to be as safe as possible.,0
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",A woman is poking a dead animal with a stick.,2
"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, tying his shoelaces.",A man is poking a dead animal with a stick.,2
"A cowboy is participating in the bull riding competition at a rodeo, with the two other people in the rodeo area with him, and three spectators.",a bull rides a cowboy while others wrestle at a campsite,2
"A cowboy is participating in the bull riding competition at a rodeo, with the two other people in the rodeo area with him, and three spectators.",A cowboy is on a bull,1
A bull participates in a cowboy riding competition while spectators wrestle at the campsite. ,a bull rides a cowboy while others wrestle at a campsite,0
"A cowboy is participating in the bull riding competition at a rodeo where things have gone wrong, with the two other people in the rodeo wrestling, and three spectators.",a bull rides a cowboy while others wrestle at a campsite,1
"A cowboy is participating in the bull riding competition at a rodeo, with the two other people in the rodeo area with him, and three spectators.",A cowboy rides a bull for a competition with two other people and three spectators.,0
"Women of African origin are colecting water at common water tap, near wire fence.",Blacks are getting food.,2
"Women of African origin are colecting water at common water tap, near wire fence.",Blacks are thirsty.,1
"Women of African origin are colecting water at common water tap, near wire fence.",Blacks are getting water.,0
"People of color are collecting water at common water tap, near wire fence.",Blacks are getting water.,1
"White men are collecting water at common water tap, near wire fence.",Blacks are getting water.,2
A little boy in a black shirt is leaning away from a water fountain.,A boy in a black shirt is leaning away from a water fountain.,0
A little boy in a black shirt is leaning away from a water fountain.,A boy in a red shirt is leaning away from a water fountain.,2
A little boy in a black shirt is leaning away from a water fountain.,A boy in a black shirt is leaning away from a water fountain after tossing in a penny.,1
A little boy in a red shirt is near a water fountain.,A boy in a red shirt is leaning away from a water fountain.,1
"A little boy in a red shirt is leaning towards his dad, away from a water fountain.",A boy in a red shirt is leaning away from a water fountain.,0
A man in a black t-shirt jogs as others go about their day.,the turkey is waiting for some juicy batches on mturkgrind,2
A man in a black t-shirt jogs as others go about their day.,"A man is jogging with a group of people in the city,",1
A man in a black t-shirt jogs as others are waiting for something on mturkgrind. ,the turkey is waiting for some juicy batches on mturkgrind,1
A man in a black t-shirt jogs as others go about their day.,A man wearing a black shirt is jogging.,0
A man in a black t-shirt jogs as the turkey is waiting for some juicy batches on mturkgrind.,the turkey is waiting for some juicy batches on mturkgrind,0
A female athlete in crimson top and dark blue shorts is running on the street.,A woman is sitting on a white couch.,2
A female athlete in crimson top and dark blue shorts is sitting on the couch.,A woman is sitting on a white couch.,1
A female athlete in crimson top and dark blue shorts is sitting on the white couch.,A woman is sitting on a white couch.,0
A female athlete in crimson top and dark blue shorts is running on the street.,A woman owns a white couch.,1
A female athlete in crimson top and dark blue shorts is running on the street.,A woman is running.,0
Children being shown how things work in a store.,There are children in a factory being shown how things work.,2
Children being show how things work.,There are children in a factory being shown how things work.,1
Children being show how things work.,The children are touring the factory.,0
Children being show how things work.,The children are resting.,2
Children being show how things work in a factory.,There are children in a factory being shown how things work.,0
"Only the letters ""AND"" are clearly visible as the little boy in the red shirt leans out the window below.",Every person in the frame is female.,2
"Only the letters ""AND"" are clearly visible as the solitary little girl in the red shirt leans out the window below.",Every person in the frame is female.,0
"Only the letters ""AND"" are clearly visible as the little boy in the red shirt leans out the window below.",Every person in the frame is masculine.,0
"Only the letters ""AND"" are clearly visible as the little child in the red shirt leans out the window below.",Every person in the frame is female.,1
"Only the letters ""AND"" are clearly visible as the little boy in the red shirt leans out the window below.",Every person in the frame is handsome.,1
"There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people are in the field.,0
"There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people holded name plates in their hands.,2
"There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people each have hearing protection.,1
"There is a group of people holding name plates, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people holded name plates in their hands.,0
"There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people holded name plates in their hands.,1
A man and a woman walk through the street during a parade.,Two people are dancing on a float.,1
A man and a woman walk through the street during a parade.,Two people are walking through a corn field.,2
A man and a woman walk through the street after a parade.,Two people are walking in the street.,2
A man and a woman move through the street during a parade.,Two people are walking in the street.,1
A man and a woman walk through the street during a parade.,Two people are walking in the street.,0
A black and white dog looking up.,The cat is looking at the ball in the air.,2
A black and white dog looking up.,The dog is looking at the ball in the air.,1
A black and white dog looking up.,The dog is looking  in the air.,0
A black and white dog looking down.,The dog is looking at the ball in the air.,2
A black and white dog looking up at a ball.,The dog is looking at the ball in the air.,0
a nice contested catch during an ultimate Frisbee game.,Two teams are playing a game of ultimate Frisbee.,0
a nice contested catch during a rugby game.,Two teams are playing a game of ultimate Frisbee.,2
a nice contested catch during a game.,Two teams are playing a game of ultimate Frisbee.,1
a nice contested catch during an ultimate Frisbee game.,They were playing golf.,2
a nice contested catch during an ultimate Frisbee game.,The team's uniform is green.,1
A group of people are laying in the grass under an umbrella.,People laying in the grass under an umbrella.,0
A group of people are laying in the grass under an umbrella braving the storm.,People laying in the grass in the rain.,0
A person is laying in the grass under a tree.,People laying in the grass in the rain.,2
A group of people are laying in the grass under an umbrella.,People laying in the grass sunbathing.,2
A group of people are laying in the grass under an umbrella.,People laying in the grass in the rain.,1
Man in all white clothing washing the windows on the outside of a chinese laundry.,The restaurant's windows are being cleaned.,2
Man in all white clothing washing the windows on the outside of a chinese restaurant.,The restaurant's windows are being cleaned using the cheapest industrial cleaner the company could afford.,1
